Title,Description,Link,Date,StartDate,EndDate,Location
PVC 6: Za odmik,,"https://filharmonija.si/koncert/za-odmik/
https://dogodki.kulturnik.si/?where=Slovenska%20filharmonija
https://dogodki.kulturnik.si/?where=Ljubljana","nedelja, 26. maj 2024",Sun May 26 2024 19:30:00 GMT+0200 (Central European Summer Time),,"Slovenska filharmonija
Ljubljana"
Pretežno vokalni cikel 6: Za odmik,,"https://www.nasizbori.si/event/pretezno-vokalni-cikel-6-za-odmik/
https://dogodki.kulturnik.si/?where=Slovenska%20filharmonija
https://dogodki.kulturnik.si/?where=Ljubljana","nedelja, 26. maj 2024",Sun May 26 2024 19:30:00 GMT+0200 (Central European Summer Time),Sun May 26 2024 21:00:00 GMT+0200 (Central European Summer Time),"Slovenska filharmonija
Ljubljana"
Wolfgang Amadeus Mozart: Così fan tutte,,"https://www.opera.si/sl/program/predstava/opera/cosi-fan-tutte/?d=2078
https://dogodki.kulturnik.si/?where=SNG%20Opera%20Balet%20Ljubljana
https://dogodki.kulturnik.si/?where=Ljubljana","torek, 28. maj 2024",Tue May 28 2024 19:30:00 GMT+0200 (Central European Summer Time),,"SNG Opera Balet Ljubljana
Ljubljana"
Cosi fan tutte TOR,,"https://www.mojekarte.si/si/cosi-fan-tutte-tor/vstopnice-1169325.html
https://dogodki.kulturnik.si/?where=SNG%20Opera%20Balet%20Ljubljana
https://dogodki.kulturnik.si/?where=Ljubljana","torek, 28. maj 2024",Tue May 28 2024 19:30:00 GMT+0200 (Central European Summer Time),,"SNG Opera Balet Ljubljana
Ljubljana"
Sting,,"https://www.facebook.com/events/700141625412465/
https://dogodki.kulturnik.si/?where=Dvorana%20Sto%C5%BEice
https://dogodki.kulturnik.si/?where=Ljubljana","sreda, 29. maj 2024",Wed May 29 2024 20:00:00 GMT+0200 (Central European Summer Time),,"Dvorana Stožice
Ljubljana"
NOFX,,"https://www.facebook.com/events/1127831554860116/
https://dogodki.kulturnik.si/?where=Media%20Center%2C%20Ljubljana","četrtek, 30. maj 2024",Thu May 30 2024 19:00:00 GMT+0200 (Central European Summer Time),,"Media Center, Ljubljana"
Cosi fan tutte ČET,,"https://www.mojekarte.si/si/cosi-fan-tutte-cet/vstopnice-1169326.html
https://dogodki.kulturnik.si/?where=SNG%20Opera%20Balet%20Ljubljana
https://dogodki.kulturnik.si/?where=Ljubljana","četrtek, 30. maj 2024",Thu May 30 2024 19:30:00 GMT+0200 (Central European Summer Time),,"SNG Opera Balet Ljubljana
Ljubljana"
SMS 6: Za pianiste,,"https://www.cd-cc.si/kultura/glasba/sms-6-za-pianiste
https://dogodki.kulturnik.si/?where=Cankarjev%20dom
https://dogodki.kulturnik.si/?where=Ljubljana","četrtek, 30. maj 2024",Thu May 30 2024 19:30:00 GMT+0200 (Central European Summer Time),,"Cankarjev dom
Ljubljana"
Wolfgang Amadeus Mozart: Così fan tutte,,"https://www.opera.si/sl/program/predstava/opera/cosi-fan-tutte/?d=2078
https://dogodki.kulturnik.si/?where=SNG%20Opera%20Balet%20Ljubljana
https://dogodki.kulturnik.si/?where=Ljubljana","četrtek, 30. maj 2024",Thu May 30 2024 19:30:00 GMT+0200 (Central European Summer Time),,"SNG Opera Balet Ljubljana
Ljubljana"
SMS 6: Za pianiste,,"https://www.cd-cc.si/kultura/glasba/sms-6-za-pianiste
https://dogodki.kulturnik.si/?where=Cankarjev%20dom%2C%20Gallusova%20dvorana
https://dogodki.kulturnik.si/?where=Ljubljana","četrtek, 30. maj 2024",Thu May 30 2024 19:30:00 GMT+0200 (Central European Summer Time),Thu May 30 2024 22:00:00 GMT+0200 (Central European Summer Time),"Cankarjev dom, Gallusova dvorana
Ljubljana"
SITI TEATER - Darilna vstopnica za otroške predstave 2023/24,,"https://www.mojekarte.si/si/siti-teater-darilna-vstopnica-za-otroske-predstave-2023-24/vstopnice-1166934.html
https://dogodki.kulturnik.si/?where=SiTiTeater%2C%20Ljubljana
https://dogodki.kulturnik.si/?where=Ljubljana","petek, 31. maj 2024",Fri May 31 2024 00:00:00 GMT+0200 (Central European Summer Time),,"SiTiTeater, Ljubljana
Ljubljana"
SITI TEATER - DARILNA VSTOPNICA 2023/2024,,"https://www.mojekarte.si/si/siti-teater-darilna-vstopnica-2023-2024/vstopnice-1166930.html
https://dogodki.kulturnik.si/?where=SiTiTeater%2C%20Ljubljana
https://dogodki.kulturnik.si/?where=Ljubljana","petek, 31. maj 2024",Fri May 31 2024 00:00:00 GMT+0200 (Central European Summer Time),,"SiTiTeater, Ljubljana
Ljubljana"
Giacomo Puccini: La Bohème,,"https://www.opera.si/sl/program/predstava/opera/la-boheme-2/?d=2077
https://dogodki.kulturnik.si/?where=SNG%20Opera%20Balet%20Ljubljana
https://dogodki.kulturnik.si/?where=Ljubljana","petek, 31. maj 2024",Fri May 31 2024 19:30:00 GMT+0200 (Central European Summer Time),,"SNG Opera Balet Ljubljana
Ljubljana"
La Boheme,,"https://www.mojekarte.si/si/la-boheme/vstopnice-1177081.html
https://dogodki.kulturnik.si/?where=SNG%20Opera%20Balet%20Ljubljana
https://dogodki.kulturnik.si/?where=Ljubljana","petek, 31. maj 2024",Fri May 31 2024 19:30:00 GMT+0200 (Central European Summer Time),,"SNG Opera Balet Ljubljana
Ljubljana"
SMS 6: Za pianiste,,"https://www.cd-cc.si/kultura/glasba/sms-6-za-pianiste
https://dogodki.kulturnik.si/?where=Cankarjev%20dom
https://dogodki.kulturnik.si/?where=Ljubljana","petek, 31. maj 2024",Fri May 31 2024 19:30:00 GMT+0200 (Central European Summer Time),,"Cankarjev dom
Ljubljana"
Noč slovenskih skladateljev,,"https://dogodki.kulturnik.si/?where=Kulturni%20center%20Janeza%20Trdine
https://dogodki.kulturnik.si/?where=Novo%20mesto","petek, 31. maj 2024",Fri May 31 2024 19:30:00 GMT+0200 (Central European Summer Time),,"Kulturni center Janeza Trdine
Novo mesto"
SMS 6: Za pianiste,,"https://www.mojekarte.si/si/sms-6-za-pianiste/vstopnice-1171959.html
https://dogodki.kulturnik.si/?where=Cankarjev%20dom%2C%20Gallusova%20dvorana
https://dogodki.kulturnik.si/?where=Ljubljana","petek, 31. maj 2024",Fri May 31 2024 19:30:00 GMT+0200 (Central European Summer Time),,"Cankarjev dom, Gallusova dvorana
Ljubljana"
Poletje v Velenju,,"http://www.festival-velenje.si
https://dogodki.kulturnik.si/?where=Velenje","sobota, 1. junij 2024",Sat Jun 01 2024 00:00:00 GMT+0200 (Central European Summer Time),Sun Sep 01 2024 00:00:00 GMT+0200 (Central European Summer Time),Velenje
Giacomo Puccini: La Bohème,,"https://www.opera.si/sl/program/predstava/opera/la-boheme-2/?d=2077
https://dogodki.kulturnik.si/?where=SNG%20Opera%20Balet%20Ljubljana
https://dogodki.kulturnik.si/?where=Ljubljana","sobota, 1. junij 2024",Sat Jun 01 2024 19:30:00 GMT+0200 (Central European Summer Time),,"SNG Opera Balet Ljubljana
Ljubljana"
La Boheme,,"https://www.mojekarte.si/si/la-boheme/vstopnice-1177082.html
https://dogodki.kulturnik.si/?where=SNG%20Opera%20Balet%20Ljubljana
https://dogodki.kulturnik.si/?where=Ljubljana","sobota, 1. junij 2024",Sat Jun 01 2024 19:30:00 GMT+0200 (Central European Summer Time),,"SNG Opera Balet Ljubljana
Ljubljana"
Festival Borštnikovo srečanje,,"http://www.borstnikovo.si/
https://dogodki.kulturnik.si/?where=Maribor","ponedeljek, 3. junij 2024",Mon Jun 03 2024 00:00:00 GMT+0200 (Central European Summer Time),Mon Jun 17 2024 00:00:00 GMT+0200 (Central European Summer Time),Maribor
"AC/DC Tribute Show ""Highway to Symphony"" s simfoničnim orkestrom",,"https://www.cd-cc.si/kultura/prireditev-drugega-organizatorja/acdc-tribute-show-highway-symphony-s-simfonicnim-orkestrom
https://dogodki.kulturnik.si/?where=Cankarjev%20dom
https://dogodki.kulturnik.si/?where=Ljubljana","ponedeljek, 3. junij 2024",Mon Jun 03 2024 20:00:00 GMT+0200 (Central European Summer Time),,"Cankarjev dom
Ljubljana"
"AC/DC Tribute Show ""Highway to Symphony"" s simfoničnim orkestrom",,"https://www.cd-cc.si/kultura/prireditev-drugega-organizatorja/acdc-tribute-show-highway-symphony-s-simfonicnim-orkestrom
https://dogodki.kulturnik.si/?where=Cankarjev%20dom%2C%20Gallusova%20dvorana
https://dogodki.kulturnik.si/?where=Ljubljana","ponedeljek, 3. junij 2024",Mon Jun 03 2024 20:00:00 GMT+0200 (Central European Summer Time),Mon Jun 03 2024 22:00:00 GMT+0200 (Central European Summer Time),"Cankarjev dom, Gallusova dvorana
Ljubljana"
Abonma Amabile: trobilni kvintet Contrast,,"https://www.dpgkoper.com/index.php?id=120&p=&search=#ontitle
https://dogodki.kulturnik.si/?where=Pokrajinski%20muzej%20Koper
https://dogodki.kulturnik.si/?where=Koper","torek, 4. junij 2024",Tue Jun 04 2024 19:30:00 GMT+0200 (Central European Summer Time),,"Pokrajinski muzej Koper
Koper"
Anime Sympho Show - The orchestra 38 Samurai,,"https://www.cd-cc.si/kultura/prireditev-drugega-organizatorja/anime-sympho-show-orchestra-38-samurai
https://dogodki.kulturnik.si/?where=Cankarjev%20dom%2C%20Gallusova%20dvorana
https://dogodki.kulturnik.si/?where=Ljubljana","torek, 4. junij 2024",Tue Jun 04 2024 20:00:00 GMT+0200 (Central European Summer Time),Tue Jun 04 2024 22:00:00 GMT+0200 (Central European Summer Time),"Cankarjev dom, Gallusova dvorana
Ljubljana"
Anime Sympho Show - The orchestra 38 Samurai,,"https://www.cd-cc.si/kultura/prireditev-drugega-organizatorja/anime-sympho-show-orchestra-38-samurai
https://dogodki.kulturnik.si/?where=Cankarjev%20dom
https://dogodki.kulturnik.si/?where=Ljubljana","torek, 4. junij 2024",Tue Jun 04 2024 20:00:00 GMT+0200 (Central European Summer Time),,"Cankarjev dom
Ljubljana"
Festival Kino Otok,,"http://www.isolacinema.org
https://dogodki.kulturnik.si/?where=Izola","sreda, 5. junij 2024",Wed Jun 05 2024 00:00:00 GMT+0200 (Central European Summer Time),Mon Jun 10 2024 00:00:00 GMT+0200 (Central European Summer Time),Izola
Tiho dekle,,"https://www.kinodvor.org/film/tiho-dekle/
https://dogodki.kulturnik.si/?where=Kinodvor%20dvorana
https://dogodki.kulturnik.si/?where=Ljubljana","sreda, 5. junij 2024",Wed Jun 05 2024 10:00:00 GMT+0200 (Central European Summer Time),Wed Jun 05 2024 11:35:00 GMT+0200 (Central European Summer Time),"Kinodvor dvorana
Ljubljana"
Tiho dekle,,"https://www.kinodvor.org/film/tiho-dekle/
https://dogodki.kulturnik.si/?where=Kinodvor%20dvorana
https://dogodki.kulturnik.si/?where=Ljubljana","sreda, 5. junij 2024",Wed Jun 05 2024 15:00:00 GMT+0200 (Central European Summer Time),Wed Jun 05 2024 16:35:00 GMT+0200 (Central European Summer Time),"Kinodvor dvorana
Ljubljana"
80. letnica Partizanskega pevskega zbora,,"https://www.cd-cc.si/kultura/prireditev-drugega-organizatorja/80-letnica-partizanskega-pevskega-zbora
https://dogodki.kulturnik.si/?where=Cankarjev%20dom%2C%20Gallusova%20dvorana
https://dogodki.kulturnik.si/?where=Ljubljana","sreda, 5. junij 2024",Wed Jun 05 2024 20:00:00 GMT+0200 (Central European Summer Time),Wed Jun 05 2024 22:00:00 GMT+0200 (Central European Summer Time),"Cankarjev dom, Gallusova dvorana
Ljubljana"
Slovenski oglaševalski festival (SOF),,"https://sof.si/
https://dogodki.kulturnik.si/?where=Ljubljana","četrtek, 6. junij 2024",Thu Jun 06 2024 00:00:00 GMT+0200 (Central European Summer Time),Sat Jun 08 2024 00:00:00 GMT+0200 (Central European Summer Time),Ljubljana
Wolfgang Amadeus Mozart: Così fan tutte,,"https://www.opera.si/sl/program/predstava/opera/cosi-fan-tutte/?d=2078
https://dogodki.kulturnik.si/?where=SNG%20Opera%20Balet%20Ljubljana
https://dogodki.kulturnik.si/?where=Ljubljana","četrtek, 6. junij 2024",Thu Jun 06 2024 11:00:00 GMT+0200 (Central European Summer Time),,"SNG Opera Balet Ljubljana
Ljubljana"
Simfonični Orkester RTV Slovenija - Kromatika 9,,"https://www.cd-cc.si/kultura/glasba/simfonicni-orkester-rtv-slovenija-kromatika-9-2
https://dogodki.kulturnik.si/?where=Cankarjev%20dom%2C%20Gallusova%20dvorana
https://dogodki.kulturnik.si/?where=Ljubljana","četrtek, 6. junij 2024",Thu Jun 06 2024 19:30:00 GMT+0200 (Central European Summer Time),Thu Jun 06 2024 22:00:00 GMT+0200 (Central European Summer Time),"Cankarjev dom, Gallusova dvorana
Ljubljana"
"Kromatika 2023 2024, 9. koncertni večer",,"https://www.mojekarte.si/si/kromatika-2023-2024-9-koncertni-vecer/vstopnice-1168286.html
https://dogodki.kulturnik.si/?where=Cankarjev%20dom%2C%20Gallusova%20dvorana
https://dogodki.kulturnik.si/?where=Ljubljana","četrtek, 6. junij 2024",Thu Jun 06 2024 19:30:00 GMT+0200 (Central European Summer Time),,"Cankarjev dom, Gallusova dvorana
Ljubljana"
Kromatika 9: SO RTV Slovenija,,"https://simfoniki.rtvslo.si/kromatika-202324/
https://dogodki.kulturnik.si/?where=Cankarjev%20dom
https://dogodki.kulturnik.si/?where=Ljubljana","četrtek, 6. junij 2024",Thu Jun 06 2024 19:30:00 GMT+0200 (Central European Summer Time),,"Cankarjev dom
Ljubljana"
Eni Od Sedmih Milijard,,"https://www.mojekarte.si/si/eni-od-sedmih-milijard/vstopnice-1181532.html
https://dogodki.kulturnik.si/?where=SiTiTeater%2C%20Ljubljana
https://dogodki.kulturnik.si/?where=Ljubljana","četrtek, 6. junij 2024",Thu Jun 06 2024 20:00:00 GMT+0200 (Central European Summer Time),,"SiTiTeater, Ljubljana
Ljubljana"
Wolfgang Amadeus Mozart: Così fan tutte,,"https://www.opera.si/sl/program/predstava/opera/cosi-fan-tutte/?d=2078
https://dogodki.kulturnik.si/?where=SNG%20Opera%20Balet%20Ljubljana
https://dogodki.kulturnik.si/?where=Ljubljana","petek, 7. junij 2024",Fri Jun 07 2024 19:30:00 GMT+0200 (Central European Summer Time),,"SNG Opera Balet Ljubljana
Ljubljana"
Cosi fan tutte KLAS,,"https://www.mojekarte.si/si/cosi-fan-tutte-klas/vstopnice-1169329.html
https://dogodki.kulturnik.si/?where=SNG%20Opera%20Balet%20Ljubljana
https://dogodki.kulturnik.si/?where=Ljubljana","petek, 7. junij 2024",Fri Jun 07 2024 19:30:00 GMT+0200 (Central European Summer Time),,"SNG Opera Balet Ljubljana
Ljubljana"
VIP 5: Za dušo,,"https://filharmonija.si/koncert/za-duso/
https://dogodki.kulturnik.si/?where=Slovenska%20filharmonija
https://dogodki.kulturnik.si/?where=Ljubljana","petek, 7. junij 2024",Fri Jun 07 2024 19:30:00 GMT+0200 (Central European Summer Time),,"Slovenska filharmonija
Ljubljana"
Vokalno-instrumentalni program 5: Za dušo,,"https://www.nasizbori.si/event/vokalno-instrumentalni-program-5-za-duso/
https://dogodki.kulturnik.si/?where=Slovenska%20filharmonija
https://dogodki.kulturnik.si/?where=Ljubljana","petek, 7. junij 2024",Fri Jun 07 2024 19:30:00 GMT+0200 (Central European Summer Time),Fri Jun 07 2024 21:00:00 GMT+0200 (Central European Summer Time),"Slovenska filharmonija
Ljubljana"
Praška filharmonija PKF,,"https://www.cd-cc.si/kultura/glasba/praska-filharmonija-pkf
https://dogodki.kulturnik.si/?where=Cankarjev%20dom%2C%20Gallusova%20dvorana
https://dogodki.kulturnik.si/?where=Ljubljana","petek, 7. junij 2024",Fri Jun 07 2024 20:00:00 GMT+0200 (Central European Summer Time),Fri Jun 07 2024 22:00:00 GMT+0200 (Central European Summer Time),"Cankarjev dom, Gallusova dvorana
Ljubljana"
Vezi duš,,"https://sngmb.mojekarte.si/si/vezi-dus/vstopnice-1180436.html
https://dogodki.kulturnik.si/?where=SNG%20Maribor%3A%20Dvorana%20Ondine%20Otta%20Klasinc...
https://dogodki.kulturnik.si/?where=Maribor","petek, 7. junij 2024",Fri Jun 07 2024 20:00:00 GMT+0200 (Central European Summer Time),,"SNG Maribor: Dvorana Ondine Otta Klasinc...
Maribor"
"Zlati abonma: Praška filharmonija PKF, dir. Emmanuel Villaume",,"https://www.cd-cc.si/kultura/glasba/praska-filharmonija-pkf
https://dogodki.kulturnik.si/?where=Cankarjev%20dom
https://dogodki.kulturnik.si/?where=Ljubljana","petek, 7. junij 2024",Fri Jun 07 2024 20:00:00 GMT+0200 (Central European Summer Time),,"Cankarjev dom
Ljubljana"
Spolna vzgoja II. Serije predavanj,,"https://sngmb.mojekarte.si/si/spolna-vzgoja-ii-serije-predavanj/vstopnice-1181375.html
https://dogodki.kulturnik.si/?where=SNG%20Maribor%3A%20Dvorana%20Frana%20%C5%BDi%C5%BEka
https://dogodki.kulturnik.si/?where=Maribor","sobota, 8. junij 2024",Sat Jun 08 2024 17:00:00 GMT+0200 (Central European Summer Time),,"SNG Maribor: Dvorana Frana Žižka
Maribor"
Cosi fan tutte SOB,,"https://www.mojekarte.si/si/cosi-fan-tutte-sob/vstopnice-1169328.html
https://dogodki.kulturnik.si/?where=SNG%20Opera%20Balet%20Ljubljana
https://dogodki.kulturnik.si/?where=Ljubljana","sobota, 8. junij 2024",Sat Jun 08 2024 19:30:00 GMT+0200 (Central European Summer Time),,"SNG Opera Balet Ljubljana
Ljubljana"
Wolfgang Amadeus Mozart: Così fan tutte,,"https://www.opera.si/sl/program/predstava/opera/cosi-fan-tutte/?d=2078
https://dogodki.kulturnik.si/?where=SNG%20Opera%20Balet%20Ljubljana
https://dogodki.kulturnik.si/?where=Ljubljana","sobota, 8. junij 2024",Sat Jun 08 2024 19:30:00 GMT+0200 (Central European Summer Time),,"SNG Opera Balet Ljubljana
Ljubljana"
Juriš,,"https://sngmb.mojekarte.si/si/juris/vstopnice-1181380.html
https://dogodki.kulturnik.si/?where=Velika%20dvorana%2C%C2%A0Lutkovno%20gledali%C5%A1%C4%8De%20Maribor
https://dogodki.kulturnik.si/?where=Maribor","nedelja, 9. junij 2024",Sun Jun 09 2024 18:00:00 GMT+0200 (Central European Summer Time),,"Velika dvorana, Lutkovno gledališče Maribor
Maribor"
Staatstheater Mainz: VEZI DUŠ,,"https://www.mojekarte.si/si/staatstheater-mainz-vezi-dus/vstopnice-1168134.html
https://dogodki.kulturnik.si/?where=Cankarjev%20dom%2C%20Gallusova%20dvorana
https://dogodki.kulturnik.si/?where=Ljubljana","nedelja, 9. junij 2024",Sun Jun 09 2024 19:30:00 GMT+0200 (Central European Summer Time),,"Cankarjev dom, Gallusova dvorana
Ljubljana"
Sharon Eyal: Vezi duš,,"https://www.cd-cc.si/kultura/gledalisce-in-ples/sharon-eyal-vezi-dus
https://dogodki.kulturnik.si/?where=Cankarjev%20dom%2C%20Gallusova%20dvorana
https://dogodki.kulturnik.si/?where=Ljubljana","nedelja, 9. junij 2024",Sun Jun 09 2024 19:30:00 GMT+0200 (Central European Summer Time),Sun Jun 09 2024 22:00:00 GMT+0200 (Central European Summer Time),"Cankarjev dom, Gallusova dvorana
Ljubljana"
Impro liga finale '24,,"https://www.mojekarte.si/si/impro-liga-finale-24/vstopnice-1181500.html
https://dogodki.kulturnik.si/?where=Cankarjev%20dom%2C%C2%A0%C5%A0tihova%20dvorana
https://dogodki.kulturnik.si/?where=Ljubljana","nedelja, 9. junij 2024",Sun Jun 09 2024 20:00:00 GMT+0200 (Central European Summer Time),,"Cankarjev dom, Štihova dvorana
Ljubljana"
Impro liga finale &#039;24,,"https://www.cd-cc.si/kultura/gledalisce-in-ples/impro-liga-finale-24
https://dogodki.kulturnik.si/?where=Cankarjev%20dom%2C%C2%A0%C5%A0tihova%20dvorana
https://dogodki.kulturnik.si/?where=Ljubljana","nedelja, 9. junij 2024",Sun Jun 09 2024 20:00:00 GMT+0200 (Central European Summer Time),Sun Jun 09 2024 22:00:00 GMT+0200 (Central European Summer Time),"Cankarjev dom, Štihova dvorana
Ljubljana"
Antigona,,"https://sngmb.mojekarte.si/si/antigona/vstopnice-1181384.html
https://dogodki.kulturnik.si/?where=SNG%20Maribor%3A%20Dvorana%20Frana%20%C5%BDi%C5%BEka
https://dogodki.kulturnik.si/?where=Maribor","nedelja, 9. junij 2024",Sun Jun 09 2024 20:30:00 GMT+0200 (Central European Summer Time),,"SNG Maribor: Dvorana Frana Žižka
Maribor"
O snegu in ljubezni,,"https://sngmb.mojekarte.si/si/o-snegu-in-ljubezni/vstopnice-1181389.html
https://dogodki.kulturnik.si/?where=Velika%20dvorana%2C%C2%A0Lutkovno%20gledali%C5%A1%C4%8De%20Maribor
https://dogodki.kulturnik.si/?where=Maribor","torek, 11. junij 2024",Tue Jun 11 2024 19:00:00 GMT+0200 (Central European Summer Time),,"Velika dvorana, Lutkovno gledališče Maribor
Maribor"
Abonma Liffe po Liffu: Rdeče nebo (Roter Himmel),,"https://www.cd-cc.si/kultura/film/abonma-liffe-po-liffu-rdece-nebo-roter-himmel
https://dogodki.kulturnik.si/?where=Cankarjev%20dom%2C%20Kosovelova%20dvorana
https://dogodki.kulturnik.si/?where=Ljubljana","torek, 11. junij 2024",Tue Jun 11 2024 19:30:00 GMT+0200 (Central European Summer Time),Tue Jun 11 2024 22:00:00 GMT+0200 (Central European Summer Time),"Cankarjev dom, Kosovelova dvorana
Ljubljana"
Prometej: ena lepa apokalipsa,,"https://sngmb.mojekarte.si/si/prometej-ena-lepa-apokalipsa/vstopnice-1181391.html
https://dogodki.kulturnik.si/?where=SNG%20Maribor%3A%20Dvorana%20Frana%20%C5%BDi%C5%BEka
https://dogodki.kulturnik.si/?where=Maribor","sreda, 12. junij 2024",Wed Jun 12 2024 19:00:00 GMT+0200 (Central European Summer Time),,"SNG Maribor: Dvorana Frana Žižka
Maribor"
Pogovori s skladatelji - Cikel 1808: Godalni kvartet Accademia,,"https://dogodki.kulturnik.si/?where=Kogojeva%20dvorana%20DSS%2C%20Ljubljana
https://dogodki.kulturnik.si/?where=Ljubljana","sreda, 12. junij 2024",Wed Jun 12 2024 19:30:00 GMT+0200 (Central European Summer Time),,"Kogojeva dvorana DSS, Ljubljana
Ljubljana"
Festival Folkest,,"http://www.folkest.com
https://dogodki.kulturnik.si/?where=Koper","četrtek, 13. junij 2024",Thu Jun 13 2024 00:00:00 GMT+0200 (Central European Summer Time),Mon Jul 08 2024 00:00:00 GMT+0200 (Central European Summer Time),Koper
