Title,Description,Link,Date,StartDate,EndDate,Location
Mobilna interaktivna igra Mesto in mesto / Città e città,"SNG Nova Gorica v okviru projekta Ustvarjalne Evrope ACuTe, ki je osredotočen na digitalno v gledališču, razvija interaktivno spletno mobilno igro, ki bo s svojimi nalogami povezala zgodovinsko pomembne točke v obeh Goricah. Igro bo moč igrati v slovenskem, italijanskem, furlanskem in angleškem jeziku.",https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-06-10/2024021708540737/mobilna-interaktivna-igra-mesto-in-mesto---città-e-città/,"Monday, 10. June 2024",2024-06-10T10:00:00+01:00,,"

					Nova Gorica, Gorica (I) in okolica
				"
Skupna vodstva po palačah rodbine Coronini,Muzej in Fundacija obujata zgodovinsko povezavo med rezidencama grad Kromberk in palačo Coronini Cronberg v Gorici ter ponujata skupna vodstva s skupno vstopnico. Potekala bodo vzporedno v slovenskem in italijanskem jeziku.,https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-06-16/2024021708582608/skupna-vodstva-po-palacah-rodbine-coronini/,"Sunday, 16. June 2024",2024-06-16T09:30:00+01:00,,"

					grad Kromberk, palača Coronini
				"
Lanthieri acoustic: Vlado Kreslin & Iztok Cergol,"V Vipavo se vračata Vlado Kreslin in Iztok Cergol. Vlado Kreslin je eden izmed najvidnejših slovenskih glasbenikov in kantavtorjev, ki s svojim čarobnim glasom in avtentičnimi besedili navdihuje občinstvo že desetletja. Glasbeniku se bo na odru pridružil multiinstrumentalist Iztok Cergol. Pridružite se nam 21. 6. na edinstvenem glasbenem doživetju v čudovitem ambientu atrija dvorca Lanthieri. Dogodek bodo še dodatno popestrili izbrani lokalni vinarji.",https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-06-21/2024022313321196/lanthieri-acoustic:-vlado-kreslin-&amp;-iztok-cergol/,"Friday, 21. June 2024",2024-06-21T20:00:00+01:00,,"

					atrij dvorca Lanthieri, Vipava
				"
Beer&Blues Lokve,"Vsako leto, že četrto leto zapored, je prva sobota v juniju rezervirana za urbane bluesovske zvoke, ki jih dostavimo v čudovito kuliso Trnovskega gozda. Na Lokvah zaživi tako spoj narave in glasbe običajno z enim slovenskim in enim italijanskim bandom.",https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-07-06/2024021709002144/beer&amp;blues-lokve/,"Saturday, 06. July 2024",2024-07-06T12:00:00+01:00,,"

					Lokve
				"
Ale v Pale 2024,,https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-07-19/2024030612414864/ale-v-pale-2024/,"Friday, 19. July 2024 - Sunday, 21. July 2024",,,"

					Športni park Pale, Ajdovščina
				"
Ale v Pale 2024,,https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-07-19/2024030612414864/ale-v-pale-2024/,"Friday, 19. July 2024 - Sunday, 21. July 2024",,,"

					Športni park Pale, Ajdovščina
				"
Ale v Pale 2024,,https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-07-19/2024030612414864/ale-v-pale-2024/,"Friday, 19. July 2024 - Sunday, 21. July 2024",,,"

					Športni park Pale, Ajdovščina
				"
Burja festival 2024,"Na velikem vetrnem polju, le pihljaj proč od Vipave, boste tako v središču slikovite pokrajine, doživeli moč prave vipavske burje ter glasbo, ki vas bo zavrtela na popolnem plesnem vrtiljaku, polnem plesnih užitkov.",https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-08-16/2024020211250826/burja-festival-2024/,"Friday, 16. August 2024 - Sunday, 18. August 2024",,,"

					Vipava
				"
Burja festival 2024,"Na velikem vetrnem polju, le pihljaj proč od Vipave, boste tako v središču slikovite pokrajine, doživeli moč prave vipavske burje ter glasbo, ki vas bo zavrtela na popolnem plesnem vrtiljaku, polnem plesnih užitkov.",https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-08-16/2024020211250826/burja-festival-2024/,"Friday, 16. August 2024 - Sunday, 18. August 2024",,,"

					Vipava
				"
Burja festival 2024,"Na velikem vetrnem polju, le pihljaj proč od Vipave, boste tako v središču slikovite pokrajine, doživeli moč prave vipavske burje ter glasbo, ki vas bo zavrtela na popolnem plesnem vrtiljaku, polnem plesnih užitkov.",https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-08-16/2024020211250826/burja-festival-2024/,"Friday, 16. August 2024 - Sunday, 18. August 2024",,,"

					Vipava
				"
Brezmejno letalstvo bratov Rusjan,Organizacija Fly-in dogodka (letalskega srečanja) na letališču Gorica (alternativna lokacija je letališče Ajdovščina) s prihodom letal drugih aeroklubov in operaterjev.,https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-09-01/2024021711070566/brezmejno-letalstvo-bratov-rusjan/,"Sunday, 01. September 2024",2024-09-01T12:00:00+01:00,,"

					Nova Gorica, letališče Gorica (I)
				"
Večer ob občinskem prazniku s slavnostno sejo Mestnega sveta in podelitvijo nagrad Mestne občine Nova Gorica,"Na osrednjem dogodku ob občinskem prazniku se bomo posvetili brezmejnosti našega prostora in letošnjim nagrajencem, ki so pomembno zaznamovali življenje v njem.    ",https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-09-06/2024021711101044/vecer-ob-obcinskem-prazniku-s-slavnostno-sejo-mestnega-sveta-in-podelitvijo-nagrad-mestne-obcine-nova-gorica/,"Friday, 06. September 2024",2024-09-06T20:00:00+01:00,,"

					Slovensko narodno gledališče Nova Gorica
				"
Literarna pokrajina Goriške 2024,Literarni sprehod s programom.,https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-09-21/2024021711125070/literarna-pokrajina-goriske-2024/,"Saturday, 21. September 2024",2024-09-21T09:00:00+01:00,,"

					Nova Gorica in Gorica (I)
				"
Čezmejni odbojkarski turnir za dekleta,"Čezmejni odbojkarski turnir za dekleta, na katerem bodo sodelovale ekipe ZSŠDI, OK Gorica in druge povabljene ekipe iz obmejnih področij sosednjih držav.",https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-09-23/2024021711141083/cezmejni-odbojkarski-turnir-za-dekleta/,"Monday, 23. September 2024",,,"

					Športni park Nova Gorica in novogoriške telovadnice
				"
Kulturni večer z odprtjem razstave KUD Goriška paleta in KD Briški grič,"Kulturno umetniško društvo Goriška paleta iz Nove Gorice in Kulturno društvo Briški grič iz Števerjana že vrsto let aktivno in uspešno delujeta na različnih področjih kulture tako v Sloveniji kot v Italiji. V duhu čezmejnega povezovanja in v želji po združevanju ljubiteljev kulture z obeh strani meje se bosta društvi predstavili z glasbenimi in pevskimi nastopi ter odprtjem razstave slikarskih, fotografskih in keramičnih del svojih članov.  ",https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-09-27/2024021711162059/kulturni-vecer-z-odprtjem-razstave-kud-goriska-paleta-in-kd-briski-gric/,"Friday, 27. September 2024",2024-09-27T18:00:00+01:00,,"

					sedež Kulturnega društva Briški grič, Bukovje 6, Števerjan (I)
				"
10. Goriški tek in hoja za upanje,"Jubilejni 10. Goriški tek in hoja za upanje je tradicionalni športno-dobrodelni dogodek, ki služi kot uvod v rožnati oktober, saj je povezan z rakom dojk in težavami, ki jih povzroča med žensko populacijo. Soorganizatorji sporočajo, da z redno telesno aktivnostjo, primerno prehrano in vzdrževanjem telesne teže ohranjamo in skrbimo za svoje zdravje. Prireditev je dobrodelna: startnina bo namenjena onkološkemu oddelku SBNG.",https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-09-28/2024021711190466/10-goriski-tek-in-hoja-za-upanje/,"Saturday, 28. September 2024",2024-09-28T10:00:00+01:00,,"

					Nova Gorica in okolica
				"
Koncert: Rože za Novo Gorico,"Ženski pevski zbor Rože Nova Gorica bo tudi letos že 11. organiziral samostojni koncert, običajno z več gosti. Tokrat bo koncert v okviru projekta Brezmejno leto povezal obe strani meje, saj bo z njimi nastopil zamejski MoPZ Fantje izpod grmade iz Devina. Z njim se želijo pokloniti in tudi zahvaliti občini in občanom za podporo zboru. ",https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-09-28/2024021711211388/koncert:-roze-za-novo-gorico/,"Saturday, 28. September 2024",2024-09-28T19:00:00+01:00,,"

					Velika dvorana občinske stavbe Nova Gorica
				"
Festival R.o.R,"Festival sodobnih umetniških, intermedijskih ter performativnih praks.",https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-10-03/2024021711271358/festival-ror/,"Thursday, 03. October 2024",,,"

					Nova Gorica in Gorica (I), Bevkov trg
				"
Čezmejni filmski festival Poklon viziji,"Čezmejni filmski festival Poklon viziji, ki ga Kinoatelje pripravlja v sodelovanju s številnimi partnerji, bo tudi v letu 2024 goriški prostor prežel z družbeno angažirano kinematografijo prepoznavnih in mladih avtorjev. Ob tej priložnosti bomo letos počastili 25. obletnico podeljevanja nagrade Darko Bratina na festivalu, ki nosi sporočilo o transformativni, humanistični in poetični moči filmskih podob.",https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-10-08/2024021711292214/cezmejni-filmski-festival-poklon-viziji/,"Tuesday, 08. October 2024 - Sunday, 13. October 2024",,,"

					Nova Gorica in Gorica (I)
				"
Čezmejni filmski festival Poklon viziji,"Čezmejni filmski festival Poklon viziji, ki ga Kinoatelje pripravlja v sodelovanju s številnimi partnerji, bo tudi v letu 2024 goriški prostor prežel z družbeno angažirano kinematografijo prepoznavnih in mladih avtorjev. Ob tej priložnosti bomo letos počastili 25. obletnico podeljevanja nagrade Darko Bratina na festivalu, ki nosi sporočilo o transformativni, humanistični in poetični moči filmskih podob.",https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-10-08/2024021711292214/cezmejni-filmski-festival-poklon-viziji/,"Tuesday, 08. October 2024 - Sunday, 13. October 2024",,,"

					Nova Gorica in Gorica (I)
				"
Čezmejni filmski festival Poklon viziji,"Čezmejni filmski festival Poklon viziji, ki ga Kinoatelje pripravlja v sodelovanju s številnimi partnerji, bo tudi v letu 2024 goriški prostor prežel z družbeno angažirano kinematografijo prepoznavnih in mladih avtorjev. Ob tej priložnosti bomo letos počastili 25. obletnico podeljevanja nagrade Darko Bratina na festivalu, ki nosi sporočilo o transformativni, humanistični in poetični moči filmskih podob.",https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-10-08/2024021711292214/cezmejni-filmski-festival-poklon-viziji/,"Tuesday, 08. October 2024 - Sunday, 13. October 2024",,,"

					Nova Gorica in Gorica (I)
				"
Čezmejni filmski festival Poklon viziji,"Čezmejni filmski festival Poklon viziji, ki ga Kinoatelje pripravlja v sodelovanju s številnimi partnerji, bo tudi v letu 2024 goriški prostor prežel z družbeno angažirano kinematografijo prepoznavnih in mladih avtorjev. Ob tej priložnosti bomo letos počastili 25. obletnico podeljevanja nagrade Darko Bratina na festivalu, ki nosi sporočilo o transformativni, humanistični in poetični moči filmskih podob.",https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-10-08/2024021711292214/cezmejni-filmski-festival-poklon-viziji/,"Tuesday, 08. October 2024 - Sunday, 13. October 2024",,,"

					Nova Gorica in Gorica (I)
				"
Čezmejni filmski festival Poklon viziji,"Čezmejni filmski festival Poklon viziji, ki ga Kinoatelje pripravlja v sodelovanju s številnimi partnerji, bo tudi v letu 2024 goriški prostor prežel z družbeno angažirano kinematografijo prepoznavnih in mladih avtorjev. Ob tej priložnosti bomo letos počastili 25. obletnico podeljevanja nagrade Darko Bratina na festivalu, ki nosi sporočilo o transformativni, humanistični in poetični moči filmskih podob.",https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-10-08/2024021711292214/cezmejni-filmski-festival-poklon-viziji/,"Tuesday, 08. October 2024 - Sunday, 13. October 2024",,,"

					Nova Gorica in Gorica (I)
				"
Čezmejni filmski festival Poklon viziji,"Čezmejni filmski festival Poklon viziji, ki ga Kinoatelje pripravlja v sodelovanju s številnimi partnerji, bo tudi v letu 2024 goriški prostor prežel z družbeno angažirano kinematografijo prepoznavnih in mladih avtorjev. Ob tej priložnosti bomo letos počastili 25. obletnico podeljevanja nagrade Darko Bratina na festivalu, ki nosi sporočilo o transformativni, humanistični in poetični moči filmskih podob.",https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-10-08/2024021711292214/cezmejni-filmski-festival-poklon-viziji/,"Tuesday, 08. October 2024 - Sunday, 13. October 2024",,,"

					Nova Gorica in Gorica (I)
				"
Čezmejni plesni festival Vis-a-vì,"Petdnevni festival plesnih predstav z bogatim spremljevalnim programom, ki poteka v večih dvoranah v obeh Goricah in okolici.",https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-10-16/2024021711304796/cezmejni-plesni-festival-visavì/,"Wednesday, 16. October 2024",2024-10-16T17:00:00+01:00,,"

					SNG Nova Gorica, Teatro Verdi Gorica, Teatro di Cormons, Teatro di Gradisca
				"
Goriška zborovska srečanja: celovečerni koncert ob 10. obletnici smrti skladatelja Pavleta Merkùja,Zborovski koncert ob 10. obletnici smrti skladatelja Pavleta Merkùja s sodelovanjem slovenskih in zamejskih zborov.,https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-10-20/2024021808111755/goriska-zborovska-srecanja:-celovecerni-koncert-ob-10-obletnici-smrti-skladatelja-pavleta-merkùja/,"Sunday, 20. October 2024",2024-10-20T18:00:00+01:00,,"

					Gorica (I), Nova Gorica
				"
Hodi in odleti s Sabotina,Ob primernem vremenu se s parkirišča ob Solkanskem mostu odpravimo peš na Sabotin. S Sabotina odletimo nad Novo Gorico ter pristanemo na travniku pred Zabaviščnim centrom Perla. Dogodka se lahko udeležijo vsi prosti letalci jadralnih padal iz Slovenije ter zamejstva. Po pristanku sledi druženje ter prikaz letalnih naprav in opreme.,https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-10-26/2024021808134749/hodi-in-odleti-s-sabotina/,"Saturday, 26. October 2024",2024-10-26T11:00:00+01:00,,"

					izhodišče: parkirišče pri Solkanskem mostu
				"
24. mednarodni festival sodobnih umetniških praks Pixxelpoint,"Pixxelpoint, ki izhaja iz vizualne kulture elektronskih medijev, se osredotoča tako na razvijanje in boljše razumevanje razsežnosti digitalnih svetov ter digitaliziranja stvarnega sveta okoli nas, skupaj z njegovo predstavitvijo in popularizacijo, kot na vzpodbujanje teoretskega, kritičnega diskurza in refleksije o intermedijski umetnosti. Tokratno edicijo festivala bo kot umetniški vodja kuriral Janez Fakin Janša s kuratorsko ekipo.",https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-11-07/2024021808175801/24-mednarodni-festival-sodobnih-umetniskih-praks-pixxelpoint/,"Thursday, 07. November 2024",2024-11-07T20:00:00+01:00,,"

					Mestna galerija Nova Gorica, Galerija Tir, Galerija Agore Gorica (I) in drugje
				"
Premiera predstave V iskanju izgubljenega jezika,"Predstava V iskanju izgubljenega jezika je drugi del trilogije, ki nastaja v sodelovanju s festivalom Mittelfest in Zavodom GO!2025. Besedilo piše Goran Vojnović, predstavo pa bo režiral Janusz Kica.",https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-11-14/2024021808192803/premiera-predstave-v-iskanju-izgubljenega-jezika/,"Thursday, 14. November 2024",2024-11-14T20:00:00+01:00,,"

					SNG Nova Gorica
				"
Ta veseli dan kulture v Štandrežu – dogodek za otroke slovenskih vrtcev in šol iz Štandreža,V sodelovanju s Prosvetnim društvom Štandrež in župnijo Svetega Andreja Štandrež že tradicionalno pripravljajo gledališko predstavo oziroma predstavitev slikanic za otroke iz slovenskih šol in vrtcev v Štandrežu.,https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-12-03/2024021808243068/ta-veseli-dan-kulture-v-standrezu-–-dogodek-za-otroke-slovenskih-vrtcev-in-sol-iz-standreza/,"Tuesday, 03. December 2024",2024-12-03T11:00:00+01:00,,"

					Župnijski dom Anton Gregorčič Štandrež, Gorica (I)
				"
Odprtje razstave Pobrateni kraji / občine ,"Namen potujoče razstave, ki bi se izmenično postavljala v Sloveniji in Italiji, je prikazati čezmejno sodelovanje severnoprimorskih krajev s kraji v Goriški pokrajini, ki ima svoje začetke že v sedemdesetih letih prejšnjega stoletja. Na podlagi v arhivu in na terenu hranjenega gradiva bodo podrobno predstavljeni potek sodelovanja in pobratenja ter konkretni dogodki in aktivnosti, ki so bili izvedeni z namenom povezovanja med dvema narodoma.",https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-12-03/2024021808262277/odprtje-razstave-pobrateni-kraji---obcine/,"Tuesday, 03. December 2024",2024-12-03T18:00:00+01:00,,"

					vhodna avla Pokrajinskega arhiva v Novi Gorici
				"
Božično-novoletna kotalkarska revija,"Božično-novoletna kotalkarska revija, ki jo s skupnimi močmi ustvarjajo kotalkarji in kotalkarice iz dveh obmejnih klubov, KK Perla Solkan in La Fenice Goriziana (I).",https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-12-07/2024021808282241/bozicnonovoletna-kotalkarska-revija/,"Saturday, 07. December 2024 - Sunday, 08. December 2024",,,"

					La Valletta Gorica (I) in dvorana Balon Nova Gorica
				"
