Title,Description,Link,Date,StartDate,EndDate,Location
Dnevi pohodništva: Pohod na Javorniško Babo,"
V sklopu Dnevov pohodništva v mistični deželi Cerkniškega jezera doživite svobodo prostranega gozda v objemu Javornikov.
 V sklopu Dnevov pohodništva v mistični deželi Cerkniškega jezera doživite svobodo prostranega gozda v objemu Javornikov. Odkrijte košček mistične dežele Cerkniškega jezera z vzponom na vrh Baba (1085 m) – krasotico med Javorniki! S skritimi potmi, ki vodijo onkraj Velikega Javornika, boste nagrajeni z izjemnim razgledom na prostrano Pivško kotlino, Snežnik, Sv. Trojico, Nanos, Triglav ter Javorniški greben. Pot skozi slikovite stezice, vlake in gozdne ceste nas bo popeljala v prostrane javorniške gozdove in svet mističnih kraških pojavov. Prijavljeni dobijo tudi malico Notranjske okuševalnice.
Tip: Športne prireditve, Ostale prireditve
Kontakt: Turistično društvo Rakek in Notranjska okuševalnica                                040 801 334 natalijavrhunc@yahoo.com
","https://www.google.com/maps/dir/Current+Location/45.7888,14.2976
https://www.notranjski-park.si/novice/dnevi-pohodnistva-pohod-na-javornisko-babo-2311","Saturday, 14. September 2024",,,"Cerknica, Rakov Škocjan"
Dnevi pohodništva: Pohod od Šteberka do Karlovce,"
V sklopu Dnevovo pohodništva v mistični deželi Cerkniškega jezera se sprehodite po poteh legende o nastanku Cerkniškega jezera.
 V sklopu Dnevovo pohodništva v mistični deželi Cerkniškega jezera se sprehodite po poteh legende o nastanku Cerkniškega jezera. Pridružite se nam na tradicionalnem pohodu ob največjem slovenskem jezeru (kadar je polno, seveda). Od ostankov Šteberškega gradu ob vzhodnem delu jezera do zahodnega roba jezera, do mesta, kjer je nekoč stal Karlovški grad. Ob poti, ki jo je po legendi o nastanku Cerkniškega jezera prehodil in kasneje preveslal šteberški princ, da je prišel do karlovške princese. Presenečeni boste nad skrivnostmi kraškega sveta, ki jih skriva obrobje presihajočega jezera. Pridite, lepo bo!
Tip: Športne prireditve, Ostale prireditve
Kontakt: Turistično društvo Cerkniško jezero                                041 248 220 info@cerknisko-jezero.si
","https://www.google.com/maps/dir/Current+Location/45.7485,14.4442
https://www.notranjski-park.si/novice/dnevi-pohodnistva-pohod-od-steberka-do-karlovce-2309","Sunday, 15. September 2024",,,"Cerknica, Podštebrk"
Julian Alps Trail Run,"
Julian Alps Trail Run je največji slovenski trail tekaški dogodek, ki se odvija v objemu Julijskih Alp. 
 Julian Alps Trail Run je največji slovenski trail tekaški dogodek, ki se odvija v objemu Julijskih Alp.  Razdalje: 10, 15, 25, 50, 80, 120 km Dogodek, umeščen v idilično okolje Triglavskega narodnega parka, je eden mlajših pri nas, a je zaradi izjemne lokacije in slikovitosti tras hitro postal eden od 30 elitnih tekov svetovne serije UTMB. Najdaljša trasa vas iz Radovljice popelje po okolici Julijskih Alp do cilja v Kranjski Gori, pri čemer premagate več kot 5000 višinskih metrov! Izkušnja, ki se vam bo vtisnila globoko v srce in ki vam približala bisere najvišjega alpskega masiva v Sloveniji.
Tip: Športne prireditve
Kontakt: JATR, d.o.o.                                                                info@trailrun.si
","https://www.google.com/maps/dir/Current+Location/46.4851,13.7844
https://trailrun.si/","Friday, 20. September 2024 - Sunday, 22. September 2024",,,Radovljica
Pomol okusov IV,"
Kulinarični dogodek na prostem z najlepšim pogledom na morje, kjer na enem mestu okusite istrske jedi in ostale dobrote.
 Kulinarični dogodek na prostem z najlepšim pogledom na morje, kjer na enem mestu okusite istrske jedi in ostale dobrote. Pridružite se nam na Pomolu okusov v Izoli, kulinarični prireditvi na prostem, ki jo na severnem izolskem pomolu organiziramo večkrat letno. Dogodek poteka v idiličnem ambientu s pogledom na priljubljeni izolski plaži Svetilnik in Bele skale in vam na enem mestu ponuja izkušnjo lokalnih kulinaričnih specialitet. Vsak Pomol je malce drugačen, le sončni zahod je vedno krasen!
Tip: Festivali
Kontakt: Turistično združenje Izola g.i.z.                                +386 5 640 10 50 tic.izola@izola.si
","https://www.google.com/maps/dir/Current+Location/45.5393,13.6558
https://www.visitizola.com/dogodki/pomol-okusov-iv#","Saturday, 21. September 2024",,,"Izola, Severni izolski pomol"
Festival Stare trte,"
Festival Stare trte je vinski, kulinarični in kulturni poklon 450-letni Guinnessovi rekorderki, najstarejši trti na svetu.
 Festival Stare trte je vinski, kulinarični in kulturni poklon 450-letni Guinnessovi rekorderki, najstarejši trti na svetu. Festival Stare trte je vinski, kulinarični in kulturni poklon 450-letni Guinnessovi rekorderki, najstarejši trti na svetu.
Tip: Gastronomske prireditve
Organizator: Hiša Stare trte, Vojašniška ulica 8, 2000 Maribor
","https://www.google.com/maps/dir/Current+Location/46.5568,15.6442
https://www.visitmaribor.si/si/kaj-poceti/dogodki-in-prireditve/vsi-dogodki-in-prireditve/5911-festival-stare-trte","Thursday, 26. September 2024 - Sunday, 29. September 2024",,,"Maribor, Hiša Stare trte"
"Svečana trgatev Stare trte, najstarejše trte na svetu","
Naši Stari trti, najstarejši trti na svetu, kraljici vinskih trt, se kot največji etnografski znamenitosti posveti veliko turistično promocijskih protokolarnih prireditev – najznamenitejša in najpopularnejša je gotovo njena svečana trgatev.
 Naši Stari trti, najstarejši trti na svetu, kraljici vinskih trt, se kot največji etnografski znamenitosti posveti veliko turistično promocijskih protokolarnih prireditev – najznamenitejša in najpopularnejša je gotovo njena svečana trgatev.
Tip: Festivali, Gastronomske prireditve

",https://www.visitmaribor.si/si/kaj-poceti/dogodki-in-prireditve/vsi-dogodki-in-prireditve/5915-svecana-trgatev-stare-trte-najstarejse-trte-na-svetu,"Sunday, 29. September 2024",,,"Maribor, Lent, pred Hišo Stare trte"
ODPRTA KUHNA 2024," Vesela druščina bo na Mestni trg priropotala 20. julija in  5. oktobra 2024. OKUSI SLOVENIJE IN SVETA NA ENEM MESTU Karavana Odprte kuhne, edinstvene kulinarične tržnice, ki je obnorela slovensko in mednarodno kulinarično sceno, se rada ustavi tudi na Ptuju. Je prava zakladnica domače slovenske kuhinje, sodobne kulinarike, eksotičnih okusov daljnih dežel in butičnih slaščic. Poskrbela bo za nova doživetja, pospremljena z dobrotami najboljših obedovalnic daleč naokoli. Razvajali se bomo ob slastnih obrokih, osvežujočih pijačah, fini glasbi in odličnem vzdušju priljubljene kulinarične tržnice, ki od leta 2017 do danes v najstarejšem slovenskem mestu gostuje že desetič. Izbira slastnih jedi bo tudi tokrat pestra, saj bo več kot dvajset obedovalnic iz vse Slovenije postreglo s svetovno kulinariko, domačimi jedmi, dobrotami z žara in posladki za povrh. Na svoj račun bodo prišli tako mesoljubi ter ljubitelji rib in morskih sadežev kot tudi vegetarijanci in vegani. V skrbi za okolje bodo vse jedi in pijače postrežene izključno v biorazgradljivih materialih in povratni embalaži. Vabljeni, da se sprehodite med stojnicami, naužijete gurmanskih poslastic, poveselite s starimi znanci in nazdravite poletju! Dogodek organizira Odprta kuhna v sodelovanju z Javnim zavodom Ptuj Foto: Odprta kuhna
Tip: Gastronomske prireditve

","https://www.google.com/maps/dir/Current+Location/46.4196,15.8718
https://visitptuj.eu/dozivite-ptuj/aktualni-dogodki/odprta-kuhna-2024/","Saturday, 05. October 2024",,,Ptuj
Istrski kolesarski maraton,"
Istrski kolesarski maraton je največji rekreativni kolesarski dogodek v Istri. Navdušuje z edinstvenim okoljem, razgibanimi trasami za vse okuse in stopnje pripravljenosti, lepimi panoramami in pestrim spremljevalnim programom.
 Istrski kolesarski maraton je največji rekreativni kolesarski dogodek v Istri. Navdušuje z edinstvenim okoljem, razgibanimi trasami za vse okuse in stopnje pripravljenosti, lepimi panoramami in pestrim spremljevalnim programom. S tremi različno zahtevnimi trasami je primeren za vse rekreativne okuse in stopnje pripravljenosti.
Tip: Športne prireditve
Kontakt: Kolesarsko društvo Raketa                                +386 40 619 619 info@istrski-kolesarskimaraton.si
","https://www.google.com/maps/dir/Current+Location/45.579,13.7365
https://www.istrski-kolesarskimaraton.si/","Saturday, 12. October 2024 - Sunday, 13. October 2024",,,Ankaran
Dnevi kraljice sardele,"
Kulinarični dnevi v izbranih gostilnah in restavracijah.
 Kulinarični dnevi v izbranih gostilnah in restavracijah. Dnevi kraljice sardele so posvečeni najbolj okusni in zdravi plavi ribi, ki je še bolj kot vse druge zaznamovala razvoj in zgodovino Izole. V obdobju dveh tednov boste sardele lahko preizkusili tudi na druge načine, ne le na žaru ali ocvrte. Ste jih že poskusili na šavor ali na posteljici paradižnika?
Tip: Gastronomske prireditve
Kontakt: Turistično združenje Izola g.i.z.                                056401050 tic.izola@izola.si
","https://www.google.com/maps/dir/Current+Location/45.537,13.6594
https://www.visitizola.com/dogodki/kulinaricni-dnevi-v-izbranih-gostilnah-in-restavracijah-dnevi-kraljice-sardele","Friday, 18. October 2024 - Sunday, 03. November 2024",,,"Izola, Izolske gostilne in restavracije"
Pomol okusov V,"
Kulinarični dogodek na prostem z najlepšim pogledom na morje, kjer na enem mestu okusite istrske jedi in ostale dobrote.
 Kulinarični dogodek na prostem z najlepšim pogledom na morje, kjer na enem mestu okusite istrske jedi in ostale dobrote. Pridružite se nam na Pomolu okusov v Izoli, kulinarični prireditvi na prostem, ki jo na severnem izolskem pomolu organiziramo večkrat letno. Dogodek poteka v idiličnem ambientu s pogledom na priljubljeni izolski plaži Svetilnik in Bele skale in vam na enem mestu ponuja izkušnjo lokalnih kulinaričnih specialitet. Vsak Pomol je malce drugačen, le sončni zahod je vedno krasen!
Tip: Festivali, Gastronomske prireditve
Kontakt: Turistično združenje Izola g.i.z.                                +386 5 640 10 50 tjasa.likar@izola.si
","https://www.google.com/maps/dir/Current+Location/45.5393,13.6558
https://www.visitizola.com/dogodki/pomol-okusov-v","Saturday, 19. October 2024",,,"Izola, Severni izolski pomol"
ZUMBA® master class z Jessico Exposito in slovenskimi ZUMBA® inštruktorji,"
Pridružite se nam na ZUMBA® MASTER CLASS-u z ZES™ JESSICO EXPÓSITO in ZIN™ člani!
 Pridružite se nam na ZUMBA® MASTER CLASS-u z ZES™ JESSICO EXPÓSITO in ZIN™ člani! Pridružite se nam na ZUMBA® MASTER CLASS-u, ki ga organiziramo s strastnimi ZUMBA® inštruktorji ter gostujočo kraljico flamenco ritmov, ZES™ JESSICA EXPÓSITO. Prepustite se pozitivni energiji in doživite nepozaben dan!
Sobota, 26.10.2024 ob 15. uri
Športni center Dolgi most, Dolgi most 6C, 1000 Ljubljana, Slovenija
5.2.2024 - 15.4.2024 = 30€
16.4.2024 - 16.7.2024 = 35€ 1
7.7.2024 - 25.10.2024 = 37€ 
www.mojekarte.si
Tip: Ostale prireditve
Kontakt: Matjaž Fekonja s.p.                                040670112 zumbacrewslovenia@gmail.com
","https://www.google.com/maps/dir/Current+Location/46.038,14.4577
https://facebook.com/events/s/zumba-master-class-with-zes-je/5752903071482474/","Saturday, 26. October 2024",,,"Ljubljana, Športni center Dolgi most, Dolgi most 6C, 1000 Ljubljana, Slovenija"
Obala Ultra Trail,"
Vljudno vabljeni na Obala Ultra-Trail, kjer boste uživali v čudoviti naravi ob morju in razgledih, ki sežejo daleč okoli.
 
 Vljudno vabljeni na Obala Ultra-Trail, kjer boste uživali v čudoviti naravi ob morju in razgledih, ki sežejo daleč okoli.   Razdalje: 12, 18, 35, 65, 100km Za takšne, ki bi čez drn in strn tekli kar celo leto, so podaljšek sezone pripravili na klimatsko nežnejši slovenski obali. In če imate radi predvsem to – obalo, izberite enega od krajših tekov (12, 18, 35), saj tisti daljši vodita stran od morja, v skrite kotičke romantične, gričevnate Istre. Obstaja verjetnost, da se boste v griče zaljubili, se vrnili in Istro želeli spoznati v ritmu življenja domačinov, ki je za odtenek lagodnejši od tekačevega.
Tip: Športne prireditve
Kontakt: Obala Ultra Trail                                +386 40 196 082 info@obalaultratrail.si
","https://www.google.com/maps/dir/Current+Location/45.5482,13.7296
https://www.obalaultratrail.si/","Friday, 01. November 2024 - Sunday, 03. November 2024",,,Koper
Pravljično Celje,"
Celje veseli december jemlje resno. Ko se prižgejo praznične lučke, se mesto preda objemu pravljičnosti. Ulice starega mestnega jedra napolni vonj po prazničnih dobrotah, k obisku in nakupu kreativnih daril vabi Zakladnica daril, izložbe trgovin se spremenijo v živa plesna prizorišča, koncerti zadovoljijo glasbene sladokusce, Severni pol, Pravljična piškotarna in…
 Celje veseli december jemlje resno. Ko se prižgejo praznične lučke, se mesto preda objemu pravljičnosti. Ulice starega mestnega jedra napolni vonj po prazničnih dobrotah, k obisku in nakupu kreativnih daril vabi Zakladnica daril, izložbe trgovin se spremenijo v živa plesna prizorišča, koncerti zadovoljijo glasbene sladokusce, Severni pol, Pravljična piškotarna in… Celje veseli december jemlje resno. Ko se prižgejo praznične lučke, se mesto preda objemu pravljičnosti. Ulice starega mestnega jedra napolni vonj po prazničnih dobrotah, k obisku in nakupu kreativnih daril vabi Zakladnica daril, izložbe trgovin se spremenijo v živa plesna prizorišča, koncerti zadovoljijo glasbene sladokusce, Severni pol, Pravljična piškotarna in Pravljična dežela pa očarajo in v pravljični svet popeljejo najmlajše obiskovalce. Tu in tam presenetijo Pop-Up dogodki, garancija za nepozabna druženja polna vrhunskih okusov so eno-gastronomska doživetja. Pravljično podobo si nadene tudi mogočni Celjski grad, na katerem vitez Parsifal navduši s pustolovščino s svetilkami in povabilom na prvi zimski srednjeveški dan v Sloveniji.  
Tip: Kulturne prireditve
Organizator: Zavod Celeia Celje
","https://www.google.com/maps/dir/Current+Location/46.2294,15.2617
https://www.visitcelje.eu/izdelek/fairytale-celje-2/","Sunday, 01. December 2024 - Tuesday, 31. December 2024",,,Celje
Zimski srednjeveški dan na Celjskem gradu,"
Ko se december odene v pravljično podobo, grad zaživi s srednjeveškimi zgodbami. Dvorišče pod Friderikovim stolpom zažari v igri ognja in svetlobe, akrobati odprejo vrata v skrivnostni svet pravljičnega cirkusa. Med stojnicami diši po srednjeveški kulinariki, na sprehodu med grajskimi zidovi pa odmeva žvenket srednjeveških mojstrov in umetnikov. Čudovite zgodbe…
 Ko se december odene v pravljično podobo, grad zaživi s srednjeveškimi zgodbami. Dvorišče pod Friderikovim stolpom zažari v igri ognja in svetlobe, akrobati odprejo vrata v skrivnostni svet pravljičnega cirkusa. Med stojnicami diši po srednjeveški kulinariki, na sprehodu med grajskimi zidovi pa odmeva žvenket srednjeveških mojstrov in umetnikov. Čudovite zgodbe… Ko se december odene v pravljično podobo, grad zaživi s srednjeveškimi zgodbami. Dvorišče pod Friderikovim stolpom zažari v igri ognja in svetlobe, akrobati odprejo vrata v skrivnostni svet pravljičnega cirkusa. Med stojnicami diši po srednjeveški kulinariki, na sprehodu med grajskimi zidovi pa odmeva žvenket srednjeveških mojstrov in umetnikov. Čudovite zgodbe in pravljice bodo tu samo za vas.  
Tip: Kulturne prireditve
Organizator: Zavod Celeia Celje
","https://www.google.com/maps/dir/Current+Location/46.2197,15.2722
https://www.visitcelje.eu/izdelek/medieval-winter-day-at-celje-castle/","Saturday, 07. December 2024 - Sunday, 08. December 2024",,,Celje
2025 IBU svetovni pokal v biatlonu - Pokljuka,"
Biatlon je svetoven in Pokljuka je njegovo središče.
 Biatlon je svetoven in Pokljuka je njegovo središče. Bogata tradicija biatlonskih tekmovanj na slovenskih tleh se nadaljuje tudi v letošnji zimski sezoni, ko bo Organizacijski odbor Pokljuka ponovno pripravil zimski dogodek, ki bo približal vznemirljiva biatlonska tekmovanja domačim in tujim obiskovalcem v živo na Pokljuki kot tudi gledalcem pred TV sprejemniki na enem izmed štirih največjih zimsko-športnih dogodkov v Sloveniji.  Pokljuka kot tradicionalno prizorišče bo med 10. in 16. marcem 2025 gostila IBU svetovni pokal v biatlonu, ki bo predzadnje prizorišče v sezoni 2024/2025. Več informacij >
Tip: Športne prireditve
Organizator: Športno društvo Pokljuka, Organizacijski odbor Pokljuka
",https://www.bled.si/sl/prireditve/2021021608570953/,"Monday, 10. March 2025 - Sunday, 16. March 2025",,,"Srednja vas v Bohinju, Športni center Triglav Pokljuka - Rudno polje"
